,Product,Year,Month,Price Mean,Volume kg,Avg Weight,Penetración (%),Per Capita Consum,P_origen,Value,Cases,Deaths,Cases + Deaths
2232,BERENJENA,2018,11,1.1201572817666667,5288.15,1.66,26.61,0.12,Hungary,623,0.0,0.0,0.0
2233,BERENJENA,2018,11,1.1201572817666667,5288.15,1.66,26.61,0.12,Ireland,659,0.0,0.0,0.0
2234,BERENJENA,2018,11,1.1201572817666667,5288.15,1.66,26.61,0.12,Italy,26197,0.0,0.0,0.0
2235,BERENJENA,2018,11,1.1201572817666667,5288.15,1.66,26.61,0.12,Latvia,376,0.0,0.0,0.0
2236,BERENJENA,2018,11,1.1201572817666667,5288.15,1.66,26.61,0.12,Lithuania,3004,0.0,0.0,0.0
2237,BERENJENA,2018,11,1.1201572817666667,5288.15,1.66,26.61,0.12,Luxembourg,96,0.0,0.0,0.0
2238,BERENJENA,2018,11,1.1201572817666667,5288.15,1.66,26.61,0.12,Malta,15,0.0,0.0,0.0
2239,BERENJENA,2018,11,1.1201572817666667,5288.15,1.66,26.61,0.12,Netherlands,19239,0.0,0.0,0.0
2240,BERENJENA,2018,11,1.1201572817666667,5288.15,1.66,26.61,0.12,Poland,3063,0.0,0.0,0.0
2241,BERENJENA,2018,11,1.1201572817666667,5288.15,1.66,26.61,0.12,Portugal,2048,0.0,0.0,0.0
2242,BERENJENA,2018,11,1.1201572817666667,5288.15,1.66,26.61,0.12,Romania,845,0.0,0.0,0.0
2243,BERENJENA,2018,11,1.1201572817666667,5288.15,1.66,26.61,0.12,Slovakia,319,0.0,0.0,0.0
2244,BERENJENA,2018,11,1.1201572817666667,5288.15,1.66,26.61,0.12,Slovenia,62,0.0,0.0,0.0
2245,BERENJENA,2018,11,1.1201572817666667,5288.15,1.66,26.61,0.12,Spain,0,0.0,0.0,0.0
2246,BERENJENA,2018,11,1.1201572817666667,5288.15,1.66,26.61,0.12,Sweden,1841,0.0,0.0,0.0
2247,BERENJENA,2018,12,1.12958667437013,3845.98,1.7,23.17,0.08,Austria,657,0.0,0.0,0.0
2248,BERENJENA,2018,12,1.12958667437013,3845.98,1.7,23.17,0.08,Belgium,5436,0.0,0.0,0.0
2249,BERENJENA,2018,12,1.12958667437013,3845.98,1.7,23.17,0.08,Bulgaria,30,0.0,0.0,0.0
2250,BERENJENA,2018,12,1.12958667437013,3845.98,1.7,23.17,0.08,Croatia,213,0.0,0.0,0.0
2251,BERENJENA,2018,12,1.12958667437013,3845.98,1.7,23.17,0.08,Cyprus,0,0.0,0.0,0.0
2252,BERENJENA,2018,12,1.12958667437013,3845.98,1.7,23.17,0.08,Czechia,1044,0.0,0.0,0.0
2253,BERENJENA,2018,12,1.12958667437013,3845.98,1.7,23.17,0.08,Denmark,664,0.0,0.0,0.0
2254,BERENJENA,2018,12,1.12958667437013,3845.98,1.7,23.17,0.08,Estonia,140,0.0,0.0,0.0
2255,BERENJENA,2018,12,1.12958667437013,3845.98,1.7,23.17,0.08,Finland,331,0.0,0.0,0.0
2256,BERENJENA,2018,12,1.12958667437013,3845.98,1.7,23.17,0.08,France,31120,0.0,0.0,0.0
2257,BERENJENA,2018,12,1.12958667437013,3845.98,1.7,23.17,0.08,Germany,26583,0.0,0.0,0.0
2258,BERENJENA,2018,12,1.12958667437013,3845.98,1.7,23.17,0.08,Greece,14,0.0,0.0,0.0
2259,BERENJENA,2018,12,1.12958667437013,3845.98,1.7,23.17,0.08,Hungary,491,0.0,0.0,0.0
2260,BERENJENA,2018,12,1.12958667437013,3845.98,1.7,23.17,0.08,Ireland,345,0.0,0.0,0.0
2261,BERENJENA,2018,12,1.12958667437013,3845.98,1.7,23.17,0.08,Italy,25267,0.0,0.0,0.0
2262,BERENJENA,2018,12,1.12958667437013,3845.98,1.7,23.17,0.08,Latvia,430,0.0,0.0,0.0
2263,BERENJENA,2018,12,1.12958667437013,3845.98,1.7,23.17,0.08,Lithuania,6148,0.0,0.0,0.0
2264,BERENJENA,2018,12,1.12958667437013,3845.98,1.7,23.17,0.08,Luxembourg,73,0.0,0.0,0.0
2265,BERENJENA,2018,12,1.12958667437013,3845.98,1.7,23.17,0.08,Malta,0,0.0,0.0,0.0
2266,BERENJENA,2018,12,1.12958667437013,3845.98,1.7,23.17,0.08,Netherlands,17890,0.0,0.0,0.0
2267,BERENJENA,2018,12,1.12958667437013,3845.98,1.7,23.17,0.08,Poland,2978,0.0,0.0,0.0
2268,BERENJENA,2018,12,1.12958667437013,3845.98,1.7,23.17,0.08,Portugal,2060,0.0,0.0,0.0
2269,BERENJENA,2018,12,1.12958667437013,3845.98,1.7,23.17,0.08,Romania,1943,0.0,0.0,0.0
2270,BERENJENA,2018,12,1.12958667437013,3845.98,1.7,23.17,0.08,Slovakia,180,0.0,0.0,0.0
2271,BERENJENA,2018,12,1.12958667437013,3845.98,1.7,23.17,0.08,Slovenia,52,0.0,0.0,0.0
2272,BERENJENA,2018,12,1.12958667437013,3845.98,1.7,23.17,0.08,Spain,0,0.0,0.0,0.0
2273,BERENJENA,2018,12,1.12958667437013,3845.98,1.7,23.17,0.08,Sweden,1612,0.0,0.0,0.0
2274,BERENJENA,2019,1,1.7483027178166666,3694.55,2.2,23.04,0.08,Austria,946,0.0,0.0,0.0
2275,BERENJENA,2019,1,1.7483027178166666,3694.55,2.2,23.04,0.08,Belgium,4821,0.0,0.0,0.0
2276,BERENJENA,2019,1,1.7483027178166666,3694.55,2.2,23.04,0.08,Bulgaria,33,0.0,0.0,0.0
2277,BERENJENA,2019,1,1.7483027178166666,3694.55,2.2,23.04,0.08,Croatia,200,0.0,0.0,0.0
2278,BERENJENA,2019,1,1.7483027178166666,3694.55,2.2,23.04,0.08,Cyprus,0,0.0,0.0,0.0
2279,BERENJENA,2019,1,1.7483027178166666,3694.55,2.2,23.04,0.08,Czechia,1297,0.0,0.0,0.0
2280,BERENJENA,2019,1,1.7483027178166666,3694.55,2.2,23.04,0.08,Denmark,863,0.0,0.0,0.0
2281,BERENJENA,2019,1,1.7483027178166666,3694.55,2.2,23.04,0.08,Estonia,342,0.0,0.0,0.0
2282,BERENJENA,2019,1,1.7483027178166666,3694.55,2.2,23.04,0.08,Finland,392,0.0,0.0,0.0
2283,BERENJENA,2019,1,1.7483027178166666,3694.55,2.2,23.04,0.08,France,33358,0.0,0.0,0.0
2284,BERENJENA,2019,1,1.7483027178166666,3694.55,2.2,23.04,0.08,Germany,35572,0.0,0.0,0.0
2285,BERENJENA,2019,1,1.7483027178166666,3694.55,2.2,23.04,0.08,Greece,77,0.0,0.0,0.0
2286,BERENJENA,2019,1,1.7483027178166666,3694.55,2.2,23.04,0.08,Hungary,530,0.0,0.0,0.0
2287,BERENJENA,2019,1,1.7483027178166666,3694.55,2.2,23.04,0.08,Ireland,276,0.0,0.0,0.0
2288,BERENJENA,2019,1,1.7483027178166666,3694.55,2.2,23.04,0.08,Italy,16310,0.0,0.0,0.0
2289,BERENJENA,2019,1,1.7483027178166666,3694.55,2.2,23.04,0.08,Latvia,398,0.0,0.0,0.0
2290,BERENJENA,2019,1,1.7483027178166666,3694.55,2.2,23.04,0.08,Lithuania,1669,0.0,0.0,0.0
2291,BERENJENA,2019,1,1.7483027178166666,3694.55,2.2,23.04,0.08,Luxembourg,72,0.0,0.0,0.0
2292,BERENJENA,2019,1,1.7483027178166666,3694.55,2.2,23.04,0.08,Malta,7,0.0,0.0,0.0
2293,BERENJENA,2019,1,1.7483027178166666,3694.55,2.2,23.04,0.08,Netherlands,17419,0.0,0.0,0.0
2294,BERENJENA,2019,1,1.7483027178166666,3694.55,2.2,23.04,0.08,Poland,2444,0.0,0.0,0.0
2295,BERENJENA,2019,1,1.7483027178166666,3694.55,2.2,23.04,0.08,Portugal,2237,0.0,0.0,0.0
2296,BERENJENA,2019,1,1.7483027178166666,3694.55,2.2,23.04,0.08,Romania,838,0.0,0.0,0.0
2297,BERENJENA,2019,1,1.7483027178166666,3694.55,2.2,23.04,0.08,Slovakia,281,0.0,0.0,0.0
2298,BERENJENA,2019,1,1.7483027178166666,3694.55,2.2,23.04,0.08,Slovenia,74,0.0,0.0,0.0
2299,BERENJENA,2019,1,1.7483027178166666,3694.55,2.2,23.04,0.08,Spain,0,0.0,0.0,0.0
2300,BERENJENA,2019,1,1.7483027178166666,3694.55,2.2,23.04,0.08,Sweden,1573,0.0,0.0,0.0
2301,BERENJENA,2019,2,1.1056778225808823,4373.33,1.84,26.63,0.09,Austria,932,0.0,0.0,0.0
2302,BERENJENA,2019,2,1.1056778225808823,4373.33,1.84,26.63,0.09,Belgium,4477,0.0,0.0,0.0
2303,BERENJENA,2019,2,1.1056778225808823,4373.33,1.84,26.63,0.09,Bulgaria,135,0.0,0.0,0.0
2304,BERENJENA,2019,2,1.1056778225808823,4373.33,1.84,26.63,0.09,Croatia,269,0.0,0.0,0.0
2305,BERENJENA,2019,2,1.1056778225808823,4373.33,1.84,26.63,0.09,Cyprus,0,0.0,0.0,0.0
2306,BERENJENA,2019,2,1.1056778225808823,4373.33,1.84,26.63,0.09,Czechia,1066,0.0,0.0,0.0
2307,BERENJENA,2019,2,1.1056778225808823,4373.33,1.84,26.63,0.09,Denmark,789,0.0,0.0,0.0
2308,BERENJENA,2019,2,1.1056778225808823,4373.33,1.84,26.63,0.09,Estonia,888,0.0,0.0,0.0
2309,BERENJENA,2019,2,1.1056778225808823,4373.33,1.84,26.63,0.09,Finland,303,0.0,0.0,0.0
2310,BERENJENA,2019,2,1.1056778225808823,4373.33,1.84,26.63,0.09,France,32959,0.0,0.0,0.0
2311,BERENJENA,2019,2,1.1056778225808823,4373.33,1.84,26.63,0.09,Germany,26829,0.0,0.0,0.0
2312,BERENJENA,2019,2,1.1056778225808823,4373.33,1.84,26.63,0.09,Greece,484,0.0,0.0,0.0
2313,BERENJENA,2019,2,1.1056778225808823,4373.33,1.84,26.63,0.09,Hungary,704,0.0,0.0,0.0
2314,BERENJENA,2019,2,1.1056778225808823,4373.33,1.84,26.63,0.09,Ireland,243,0.0,0.0,0.0
2315,BERENJENA,2019,2,1.1056778225808823,4373.33,1.84,26.63,0.09,Italy,15501,0.0,0.0,0.0
2316,BERENJENA,2019,2,1.1056778225808823,4373.33,1.84,26.63,0.09,Latvia,357,0.0,0.0,0.0
2317,BERENJENA,2019,2,1.1056778225808823,4373.33,1.84,26.63,0.09,Lithuania,4114,0.0,0.0,0.0
2318,BERENJENA,2019,2,1.1056778225808823,4373.33,1.84,26.63,0.09,Luxembourg,86,0.0,0.0,0.0
2319,BERENJENA,2019,2,1.1056778225808823,4373.33,1.84,26.63,0.09,Malta,2,0.0,0.0,0.0
2320,BERENJENA,2019,2,1.1056778225808823,4373.33,1.84,26.63,0.09,Netherlands,17509,0.0,0.0,0.0
2321,BERENJENA,2019,2,1.1056778225808823,4373.33,1.84,26.63,0.09,Poland,1780,0.0,0.0,0.0
2322,BERENJENA,2019,2,1.1056778225808823,4373.33,1.84,26.63,0.09,Portugal,2412,0.0,0.0,0.0
2323,BERENJENA,2019,2,1.1056778225808823,4373.33,1.84,26.63,0.09,Romania,2513,0.0,0.0,0.0
2324,BERENJENA,2019,2,1.1056778225808823,4373.33,1.84,26.63,0.09,Slovakia,272,0.0,0.0,0.0
2325,BERENJENA,2019,2,1.1056778225808823,4373.33,1.84,26.63,0.09,Slovenia,49,0.0,0.0,0.0
2326,BERENJENA,2019,2,1.1056778225808823,4373.33,1.84,26.63,0.09,Spain,0,0.0,0.0,0.0
2327,BERENJENA,2019,2,1.1056778225808823,4373.33,1.84,26.63,0.09,Sweden,1486,0.0,0.0,0.0
2328,BERENJENA,2019,3,0.6831574879415585,6267.27,1.35,32.55,0.14,Austria,972,0.0,0.0,0.0
2329,BERENJENA,2019,3,0.6831574879415585,6267.27,1.35,32.55,0.14,Belgium,3009,0.0,0.0,0.0
2330,BERENJENA,2019,3,0.6831574879415585,6267.27,1.35,32.55,0.14,Bulgaria,287,0.0,0.0,0.0
2331,BERENJENA,2019,3,0.6831574879415585,6267.27,1.35,32.55,0.14,Croatia,512,0.0,0.0,0.0
2332,BERENJENA,2019,3,0.6831574879415585,6267.27,1.35,32.55,0.14,Cyprus,0,0.0,0.0,0.0
2333,BERENJENA,2019,3,0.6831574879415585,6267.27,1.35,32.55,0.14,Czechia,964,0.0,0.0,0.0
2334,BERENJENA,2019,3,0.6831574879415585,6267.27,1.35,32.55,0.14,Denmark,1190,0.0,0.0,0.0
2335,BERENJENA,2019,3,0.6831574879415585,6267.27,1.35,32.55,0.14,Estonia,518,0.0,0.0,0.0
2336,BERENJENA,2019,3,0.6831574879415585,6267.27,1.35,32.55,0.14,Finland,223,0.0,0.0,0.0
2337,BERENJENA,2019,3,0.6831574879415585,6267.27,1.35,32.55,0.14,France,44903,0.0,0.0,0.0
2338,BERENJENA,2019,3,0.6831574879415585,6267.27,1.35,32.55,0.14,Germany,32779,0.0,0.0,0.0
2339,BERENJENA,2019,3,0.6831574879415585,6267.27,1.35,32.55,0.14,Greece,611,0.0,0.0,0.0
2340,BERENJENA,2019,3,0.6831574879415585,6267.27,1.35,32.55,0.14,Hungary,1315,0.0,0.0,0.0
2341,BERENJENA,2019,3,0.6831574879415585,6267.27,1.35,32.55,0.14,Ireland,364,0.0,0.0,0.0
2342,BERENJENA,2019,3,0.6831574879415585,6267.27,1.35,32.55,0.14,Italy,24405,0.0,0.0,0.0
2343,BERENJENA,2019,3,0.6831574879415585,6267.27,1.35,32.55,0.14,Latvia,611,0.0,0.0,0.0
2344,BERENJENA,2019,3,0.6831574879415585,6267.27,1.35,32.55,0.14,Lithuania,2823,0.0,0.0,0.0
2345,BERENJENA,2019,3,0.6831574879415585,6267.27,1.35,32.55,0.14,Luxembourg,141,0.0,0.0,0.0
2346,BERENJENA,2019,3,0.6831574879415585,6267.27,1.35,32.55,0.14,Malta,0,0.0,0.0,0.0
2347,BERENJENA,2019,3,0.6831574879415585,6267.27,1.35,32.55,0.14,Netherlands,18830,0.0,0.0,0.0
2348,BERENJENA,2019,3,0.6831574879415585,6267.27,1.35,32.55,0.14,Poland,3498,0.0,0.0,0.0
2349,BERENJENA,2019,3,0.6831574879415585,6267.27,1.35,32.55,0.14,Portugal,2962,0.0,0.0,0.0
2350,BERENJENA,2019,3,0.6831574879415585,6267.27,1.35,32.55,0.14,Romania,3372,0.0,0.0,0.0
2351,BERENJENA,2019,3,0.6831574879415585,6267.27,1.35,32.55,0.14,Slovakia,267,0.0,0.0,0.0
2352,BERENJENA,2019,3,0.6831574879415585,6267.27,1.35,32.55,0.14,Slovenia,106,0.0,0.0,0.0
2353,BERENJENA,2019,3,0.6831574879415585,6267.27,1.35,32.55,0.14,Spain,0,0.0,0.0,0.0
2354,BERENJENA,2019,3,0.6831574879415585,6267.27,1.35,32.55,0.14,Sweden,2187,0.0,0.0,0.0
2355,BERENJENA,2019,4,0.7408327728506945,5646.54,1.29,31.11,0.12,Austria,620,0.0,0.0,0.0
2356,BERENJENA,2019,4,0.7408327728506945,5646.54,1.29,31.11,0.12,Belgium,1137,0.0,0.0,0.0
2357,BERENJENA,2019,4,0.7408327728506945,5646.54,1.29,31.11,0.12,Bulgaria,291,0.0,0.0,0.0
2358,BERENJENA,2019,4,0.7408327728506945,5646.54,1.29,31.11,0.12,Croatia,586,0.0,0.0,0.0
2359,BERENJENA,2019,4,0.7408327728506945,5646.54,1.29,31.11,0.12,Cyprus,0,0.0,0.0,0.0
2360,BERENJENA,2019,4,0.7408327728506945,5646.54,1.29,31.11,0.12,Czechia,938,0.0,0.0,0.0
2361,BERENJENA,2019,4,0.7408327728506945,5646.54,1.29,31.11,0.12,Denmark,743,0.0,0.0,0.0
2362,BERENJENA,2019,4,0.7408327728506945,5646.54,1.29,31.11,0.12,Estonia,159,0.0,0.0,0.0
2363,BERENJENA,2019,4,0.7408327728506945,5646.54,1.29,31.11,0.12,Finland,172,0.0,0.0,0.0
2364,BERENJENA,2019,4,0.7408327728506945,5646.54,1.29,31.11,0.12,France,46160,0.0,0.0,0.0
2365,BERENJENA,2019,4,0.7408327728506945,5646.54,1.29,31.11,0.12,Germany,23584,0.0,0.0,0.0
2366,BERENJENA,2019,4,0.7408327728506945,5646.54,1.29,31.11,0.12,Greece,93,0.0,0.0,0.0
2367,BERENJENA,2019,4,0.7408327728506945,5646.54,1.29,31.11,0.12,Hungary,1005,0.0,0.0,0.0
2368,BERENJENA,2019,4,0.7408327728506945,5646.54,1.29,31.11,0.12,Ireland,108,0.0,0.0,0.0
2369,BERENJENA,2019,4,0.7408327728506945,5646.54,1.29,31.11,0.12,Italy,29643,0.0,0.0,0.0
2370,BERENJENA,2019,4,0.7408327728506945,5646.54,1.29,31.11,0.12,Latvia,386,0.0,0.0,0.0
2371,BERENJENA,2019,4,0.7408327728506945,5646.54,1.29,31.11,0.12,Lithuania,515,0.0,0.0,0.0
2372,BERENJENA,2019,4,0.7408327728506945,5646.54,1.29,31.11,0.12,Luxembourg,7,0.0,0.0,0.0
2373,BERENJENA,2019,4,0.7408327728506945,5646.54,1.29,31.11,0.12,Malta,0,0.0,0.0,0.0
2374,BERENJENA,2019,4,0.7408327728506945,5646.54,1.29,31.11,0.12,Netherlands,10702,0.0,0.0,0.0
2375,BERENJENA,2019,4,0.7408327728506945,5646.54,1.29,31.11,0.12,Poland,2718,0.0,0.0,0.0
2376,BERENJENA,2019,4,0.7408327728506945,5646.54,1.29,31.11,0.12,Portugal,2669,0.0,0.0,0.0
2377,BERENJENA,2019,4,0.7408327728506945,5646.54,1.29,31.11,0.12,Romania,4595,0.0,0.0,0.0
2378,BERENJENA,2019,4,0.7408327728506945,5646.54,1.29,31.11,0.12,Slovakia,266,0.0,0.0,0.0
2379,BERENJENA,2019,4,0.7408327728506945,5646.54,1.29,31.11,0.12,Slovenia,194,0.0,0.0,0.0
2380,BERENJENA,2019,4,0.7408327728506945,5646.54,1.29,31.11,0.12,Spain,0,0.0,0.0,0.0
2381,BERENJENA,2019,4,0.7408327728506945,5646.54,1.29,31.11,0.12,Sweden,1246,0.0,0.0,0.0
2382,BERENJENA,2019,5,0.8124801538249999,5917.61,1.38,29.27,0.13,Austria,453,0.0,0.0,0.0
2383,BERENJENA,2019,5,0.8124801538249999,5917.61,1.38,29.27,0.13,Belgium,596,0.0,0.0,0.0
2384,BERENJENA,2019,5,0.8124801538249999,5917.61,1.38,29.27,0.13,Bulgaria,92,0.0,0.0,0.0
2385,BERENJENA,2019,5,0.8124801538249999,5917.61,1.38,29.27,0.13,Croatia,712,0.0,0.0,0.0
2386,BERENJENA,2019,5,0.8124801538249999,5917.61,1.38,29.27,0.13,Cyprus,0,0.0,0.0,0.0
2387,BERENJENA,2019,5,0.8124801538249999,5917.61,1.38,29.27,0.13,Czechia,831,0.0,0.0,0.0
2388,BERENJENA,2019,5,0.8124801538249999,5917.61,1.38,29.27,0.13,Denmark,1302,0.0,0.0,0.0
2389,BERENJENA,2019,5,0.8124801538249999,5917.61,1.38,29.27,0.13,Estonia,58,0.0,0.0,0.0
2390,BERENJENA,2019,5,0.8124801538249999,5917.61,1.38,29.27,0.13,Finland,169,0.0,0.0,0.0
2391,BERENJENA,2019,5,0.8124801538249999,5917.61,1.38,29.27,0.13,France,45803,0.0,0.0,0.0
2392,BERENJENA,2019,5,0.8124801538249999,5917.61,1.38,29.27,0.13,Germany,19236,0.0,0.0,0.0
2393,BERENJENA,2019,5,0.8124801538249999,5917.61,1.38,29.27,0.13,Greece,0,0.0,0.0,0.0
2394,BERENJENA,2019,5,0.8124801538249999,5917.61,1.38,29.27,0.13,Hungary,870,0.0,0.0,0.0
2395,BERENJENA,2019,5,0.8124801538249999,5917.61,1.38,29.27,0.13,Ireland,53,0.0,0.0,0.0
2396,BERENJENA,2019,5,0.8124801538249999,5917.61,1.38,29.27,0.13,Italy,17621,0.0,0.0,0.0
2397,BERENJENA,2019,5,0.8124801538249999,5917.61,1.38,29.27,0.13,Latvia,111,0.0,0.0,0.0
2398,BERENJENA,2019,5,0.8124801538249999,5917.61,1.38,29.27,0.13,Lithuania,978,0.0,0.0,0.0
2399,BERENJENA,2019,5,0.8124801538249999,5917.61,1.38,29.27,0.13,Luxembourg,8,0.0,0.0,0.0
2400,BERENJENA,2019,5,0.8124801538249999,5917.61,1.38,29.27,0.13,Malta,0,0.0,0.0,0.0
2401,BERENJENA,2019,5,0.8124801538249999,5917.61,1.38,29.27,0.13,Netherlands,4086,0.0,0.0,0.0
2402,BERENJENA,2019,5,0.8124801538249999,5917.61,1.38,29.27,0.13,Poland,2329,0.0,0.0,0.0
2403,BERENJENA,2019,5,0.8124801538249999,5917.61,1.38,29.27,0.13,Portugal,7604,0.0,0.0,0.0
2404,BERENJENA,2019,5,0.8124801538249999,5917.61,1.38,29.27,0.13,Romania,2597,0.0,0.0,0.0
2405,BERENJENA,2019,5,0.8124801538249999,5917.61,1.38,29.27,0.13,Slovakia,607,0.0,0.0,0.0
2406,BERENJENA,2019,5,0.8124801538249999,5917.61,1.38,29.27,0.13,Slovenia,116,0.0,0.0,0.0
2407,BERENJENA,2019,5,0.8124801538249999,5917.61,1.38,29.27,0.13,Spain,0,0.0,0.0,0.0
2408,BERENJENA,2019,5,0.8124801538249999,5917.61,1.38,29.27,0.13,Sweden,823,0.0,0.0,0.0
2409,BERENJENA,2019,6,0.7484436593888888,5895.82,1.42,30.02,0.13,Austria,285,0.0,0.0,0.0
2410,BERENJENA,2019,6,0.7484436593888888,5895.82,1.42,30.02,0.13,Belgium,190,0.0,0.0,0.0
2411,BERENJENA,2019,6,0.7484436593888888,5895.82,1.42,30.02,0.13,Bulgaria,20,0.0,0.0,0.0
2412,BERENJENA,2019,6,0.7484436593888888,5895.82,1.42,30.02,0.13,Croatia,694,0.0,0.0,0.0
2413,BERENJENA,2019,6,0.7484436593888888,5895.82,1.42,30.02,0.13,Cyprus,0,0.0,0.0,0.0
2414,BERENJENA,2019,6,0.7484436593888888,5895.82,1.42,30.02,0.13,Czechia,371,0.0,0.0,0.0
2415,BERENJENA,2019,6,0.7484436593888888,5895.82,1.42,30.02,0.13,Denmark,778,0.0,0.0,0.0
2416,BERENJENA,2019,6,0.7484436593888888,5895.82,1.42,30.02,0.13,Estonia,38,0.0,0.0,0.0
2417,BERENJENA,2019,6,0.7484436593888888,5895.82,1.42,30.02,0.13,Finland,55,0.0,0.0,0.0
2418,BERENJENA,2019,6,0.7484436593888888,5895.82,1.42,30.02,0.13,France,31869,0.0,0.0,0.0
2419,BERENJENA,2019,6,0.7484436593888888,5895.82,1.42,30.02,0.13,Germany,16002,0.0,0.0,0.0
2420,BERENJENA,2019,6,0.7484436593888888,5895.82,1.42,30.02,0.13,Greece,0,0.0,0.0,0.0
2421,BERENJENA,2019,6,0.7484436593888888,5895.82,1.42,30.02,0.13,Hungary,253,0.0,0.0,0.0
2422,BERENJENA,2019,6,0.7484436593888888,5895.82,1.42,30.02,0.13,Ireland,0,0.0,0.0,0.0
2423,BERENJENA,2019,6,0.7484436593888888,5895.82,1.42,30.02,0.13,Italy,7340,0.0,0.0,0.0
2424,BERENJENA,2019,6,0.7484436593888888,5895.82,1.42,30.02,0.13,Latvia,5,0.0,0.0,0.0
2425,BERENJENA,2019,6,0.7484436593888888,5895.82,1.42,30.02,0.13,Lithuania,288,0.0,0.0,0.0
2426,BERENJENA,2019,6,0.7484436593888888,5895.82,1.42,30.02,0.13,Luxembourg,11,0.0,0.0,0.0
2427,BERENJENA,2019,6,0.7484436593888888,5895.82,1.42,30.02,0.13,Malta,0,0.0,0.0,0.0
2428,BERENJENA,2019,6,0.7484436593888888,5895.82,1.42,30.02,0.13,Netherlands,2010,0.0,0.0,0.0
2429,BERENJENA,2019,6,0.7484436593888888,5895.82,1.42,30.02,0.13,Poland,888,0.0,0.0,0.0
2430,BERENJENA,2019,6,0.7484436593888888,5895.82,1.42,30.02,0.13,Portugal,2694,0.0,0.0,0.0
2431,BERENJENA,2019,6,0.7484436593888888,5895.82,1.42,30.02,0.13,Romania,15,0.0,0.0,0.0
2432,BERENJENA,2019,6,0.7484436593888888,5895.82,1.42,30.02,0.13,Slovakia,402,0.0,0.0,0.0
2433,BERENJENA,2019,6,0.7484436593888888,5895.82,1.42,30.02,0.13,Slovenia,17,0.0,0.0,0.0
2434,BERENJENA,2019,6,0.7484436593888888,5895.82,1.42,30.02,0.13,Spain,0,0.0,0.0,0.0
2435,BERENJENA,2019,6,0.7484436593888888,5895.82,1.42,30.02,0.13,Sweden,195,0.0,0.0,0.0
2436,BERENJENA,2019,7,0.9355146656111111,6790.24,1.53,28.2,0.15,Austria,36,0.0,0.0,0.0
2437,BERENJENA,2019,7,0.9355146656111111,6790.24,1.53,28.2,0.15,Belgium,179,0.0,0.0,0.0
2438,BERENJENA,2019,7,0.9355146656111111,6790.24,1.53,28.2,0.15,Bulgaria,17,0.0,0.0,0.0
2439,BERENJENA,2019,7,0.9355146656111111,6790.24,1.53,28.2,0.15,Croatia,372,0.0,0.0,0.0
2440,BERENJENA,2019,7,0.9355146656111111,6790.24,1.53,28.2,0.15,Cyprus,0,0.0,0.0,0.0
2441,BERENJENA,2019,7,0.9355146656111111,6790.24,1.53,28.2,0.15,Czechia,71,0.0,0.0,0.0
2442,BERENJENA,2019,7,0.9355146656111111,6790.24,1.53,28.2,0.15,Denmark,291,0.0,0.0,0.0
2443,BERENJENA,2019,7,0.9355146656111111,6790.24,1.53,28.2,0.15,Estonia,54,0.0,0.0,0.0
2444,BERENJENA,2019,7,0.9355146656111111,6790.24,1.53,28.2,0.15,Finland,0,0.0,0.0,0.0
2445,BERENJENA,2019,7,0.9355146656111111,6790.24,1.53,28.2,0.15,France,17040,0.0,0.0,0.0
2446,BERENJENA,2019,7,0.9355146656111111,6790.24,1.53,28.2,0.15,Germany,11004,0.0,0.0,0.0
2447,BERENJENA,2019,7,0.9355146656111111,6790.24,1.53,28.2,0.15,Greece,0,0.0,0.0,0.0
2448,BERENJENA,2019,7,0.9355146656111111,6790.24,1.53,28.2,0.15,Hungary,69,0.0,0.0,0.0
2449,BERENJENA,2019,7,0.9355146656111111,6790.24,1.53,28.2,0.15,Ireland,0,0.0,0.0,0.0
2450,BERENJENA,2019,7,0.9355146656111111,6790.24,1.53,28.2,0.15,Italy,5085,0.0,0.0,0.0
2451,BERENJENA,2019,7,0.9355146656111111,6790.24,1.53,28.2,0.15,Latvia,5,0.0,0.0,0.0
2452,BERENJENA,2019,7,0.9355146656111111,6790.24,1.53,28.2,0.15,Lithuania,0,0.0,0.0,0.0
2453,BERENJENA,2019,7,0.9355146656111111,6790.24,1.53,28.2,0.15,Luxembourg,4,0.0,0.0,0.0
2454,BERENJENA,2019,7,0.9355146656111111,6790.24,1.53,28.2,0.15,Malta,0,0.0,0.0,0.0
2455,BERENJENA,2019,7,0.9355146656111111,6790.24,1.53,28.2,0.15,Netherlands,145,0.0,0.0,0.0
2456,BERENJENA,2019,7,0.9355146656111111,6790.24,1.53,28.2,0.15,Poland,592,0.0,0.0,0.0
2457,BERENJENA,2019,7,0.9355146656111111,6790.24,1.53,28.2,0.15,Portugal,1306,0.0,0.0,0.0
2458,BERENJENA,2019,7,0.9355146656111111,6790.24,1.53,28.2,0.15,Romania,2,0.0,0.0,0.0
2459,BERENJENA,2019,7,0.9355146656111111,6790.24,1.53,28.2,0.15,Slovakia,103,0.0,0.0,0.0
2460,BERENJENA,2019,7,0.9355146656111111,6790.24,1.53,28.2,0.15,Slovenia,0,0.0,0.0,0.0
2461,BERENJENA,2019,7,0.9355146656111111,6790.24,1.53,28.2,0.15,Spain,0,0.0,0.0,0.0
2462,BERENJENA,2019,7,0.9355146656111111,6790.24,1.53,28.2,0.15,Sweden,138,0.0,0.0,0.0
